shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
shape_130,18.5569,74.3386,16
shape_130,18.5569,74.3386,17
shape_130,18.5573,74.3347,18
shape_130,18.5573,74.3347,19
shape_130,18.5581,74.3316,20
shape_130,18.5581,74.3316,21
shape_130,18.5595,74.3249,22
shape_130,18.5595,74.3249,23
shape_130,18.56,74.3169,24
shape_130,18.56,74.3169,25
shape_130,18.5594,74.3157,26
shape_130,18.5594,74.3157,27
shape_130,18.5568,74.3106,28
shape_130,18.5568,74.3106,29
shape_130,18.5557,74.3021,30
shape_130,18.5557,74.3021,31
shape_130,18.5554,74.2948,32
shape_130,18.5554,74.2948,33
shape_130,18.5617,74.2894,34
shape_130,18.5617,74.2894,35
shape_130,18.5635,74.2879,36
shape_130,18.5635,74.2879,37
shape_130,18.5646,74.2851,38
shape_130,18.5646,74.2851,39
shape_130,18.5643,74.2813,40
shape_130,18.5643,74.2813,41
shape_130,18.5684,74.2758,42
shape_130,18.5684,74.2758,43
shape_130,18.5711,74.2689,44
shape_130,18.5711,74.2689,45
shape_130,18.573,74.2692,46
shape_130,18.573,74.2692,47
shape_130,18.574,74.2653,48
shape_130,18.574,74.2653,49
shape_130,18.5752,74.2612,50
shape_130,18.5752,74.2612,51
shape_130,18.57587,74.25637,52
shape_130,18.57587,74.25637,53
shape_130,18.577,74.2534,54
shape_130,18.577,74.2534,55
shape_130,18.5775,74.2497,56
shape_130,18.5775,74.2497,57
shape_130,18.5771,74.244,58
shape_130,18.5771,74.244,59
shape_130,18.5783,74.2373,60
shape_130,18.5783,74.2373,61
shape_130,18.57953,74.23341,62
shape_130,18.57953,74.23341,63
shape_130,18.58001,74.23112,64
shape_130,18.58001,74.23112,65
shape_130,18.5849,74.2279,66
shape_130,18.5849,74.2279,67
shape_130,18.5888,74.2272,68
shape_130,18.5888,74.2272,69
shape_130,18.5931,74.2152,70
shape_130,18.5931,74.2152,71
shape_130,18.594,74.2094,72
shape_130,18.594,74.2094,73
shape_130,18.5957,74.2029,74
shape_130,18.5957,74.2029,75
shape_130,18.5958,74.1995,76
shape_130,18.5958,74.1995,77
shape_130,18.596,74.1958,78
shape_130,18.596,74.1958,79
shape_130,18.5985,74.1882,80
shape_130,18.5985,74.1882,81
shape_130,18.6001,74.181,82
shape_130,18.6001,74.181,83
shape_130,18.60142,74.17459,84
shape_130,18.60142,74.17459,85
shape_130,18.5816,74.1736,86
shape_130,18.5816,74.1736,87
shape_130,18.5802,74.1683,88
shape_130,18.5802,74.1683,89
shape_130,18.5817,74.164,90
shape_130,18.5817,74.164,91
shape_130,18.5819,74.1593,92
shape_130,18.5819,74.1593,93
shape_130,18.5819,74.1536,94
shape_130,18.5819,74.1536,95
shape_130,18.582,74.1499,96
shape_130,18.582,74.1499,97
shape_130,18.5816,74.1432,98
shape_130,18.5816,74.1432,99
shape_130,18.5811,74.1411,100
shape_130,18.5811,74.1411,101
shape_130,18.5802,74.1352,102
shape_130,18.5802,74.1352,103
shape_130,18.5805,74.1273,104
shape_130,18.5805,74.1273,105
shape_130,18.5803,74.1231,106
shape_130,18.5803,74.1231,107
shape_130,18.584,74.1112,108
shape_130,18.584,74.1112,109
shape_130,18.5899,74.0905,110
shape_130,18.5899,74.0905,111
shape_130,18.5886,74.0863,112
shape_130,18.5886,74.0863,113
shape_130,18.5867,74.0798,114
shape_130,18.5867,74.0798,115
shape_130,18.5868,74.0783,116
shape_130,18.5868,74.0783,117
shape_130,18.5879,74.0757,118
shape_130,18.5879,74.0757,119
shape_130,18.5826,74.0675,120
shape_130,18.5826,74.0675,121
shape_130,18.5808,74.0591,122
shape_130,18.5808,74.0591,123
shape_130,18.5777,74.0538,124
shape_130,18.5777,74.0538,125
shape_130,18.5755,74.0481,126
shape_130,18.5755,74.0481,127
shape_130,18.5744,74.0375,128
shape_130,18.5744,74.0375,129
shape_130,18.5733,74.0305,130
shape_130,18.5733,74.0305,131
shape_130,18.57303,74.0269,132
shape_130,18.57303,74.0269,133
shape_130,18.5733,74.0211,134
shape_130,18.5733,74.0211,135
shape_130,18.5748,74.013,136
shape_130,18.5748,74.013,137
shape_130,18.5759,74.0084,138
shape_130,18.5759,74.0084,139
shape_130,18.5766,74.0052,140
shape_130,18.5766,74.0052,141
shape_130,18.5773,74.0015,142
shape_130,18.5773,74.0015,143
shape_130,18.5799,73.9905,144
shape_130,18.5799,73.9905,145
shape_130,18.58114,73.98735,146
shape_130,18.58114,73.98735,147
shape_130,18.58045,73.98241,148
shape_130,18.58045,73.98241,149
shape_130,18.58065,73.97914,150
shape_130,18.58065,73.97914,151
shape_130,18.57929,73.97437,152
shape_130,18.57929,73.97437,153
shape_130,18.57698,73.96864,154
shape_130,18.57698,73.96864,155
shape_130,18.5761,73.96413,156
shape_130,18.5761,73.96413,157
shape_130,18.57418,73.95908,158
shape_130,18.57418,73.95908,159
shape_130,18.572,73.95515,160
shape_130,18.572,73.95515,161
shape_130,18.56737,73.94779,162
shape_130,18.56737,73.94779,163
shape_130,18.56473,73.9435,164
shape_130,18.56473,73.9435,165
shape_130,18.56232,73.93756,166
shape_130,18.56232,73.93756,167
shape_130,18.56317,73.93308,168
shape_130,18.56317,73.93308,169
shape_130,18.5629,73.9287,170
shape_130,18.5629,73.9287,171
shape_130,18.56214,73.92336,172
shape_130,18.56214,73.92336,173
shape_130,18.56112,73.9195,174
shape_130,18.56112,73.9195,175
shape_130,18.55662,73.90808,176
shape_130,18.55662,73.90808,177
shape_130,18.55474,73.90533,178
shape_130,18.55474,73.90533,179
shape_130,18.55175,73.8959,180
shape_130,18.55175,73.8959,181
shape_130,18.54836,73.89238,182
shape_130,18.54836,73.89238,183
shape_130,18.54583,73.88921,184
shape_130,18.54583,73.88921,185
shape_130,18.54502,73.88555,186
shape_130,18.54502,73.88555,187
shape_130,18.54125,73.88545,188
shape_130,18.54125,73.88545,189
shape_130,18.53488,73.88157,190
shape_130,18.53488,73.88157,191
shape_130,18.53137,73.87631,192
shape_130,18.53137,73.87631,193
shape_130,18.5286,73.8763,194
shape_130,18.5286,73.8763,195
shape_130,18.5254,73.8767,196
shape_130,18.5254,73.8767,197
shape_130,18.52354,73.87556,198
shape_130,18.52354,73.87556,199
shape_130,18.52408,73.87296,200
shape_130,18.52408,73.87296,201
shape_130,18.5251,73.8681,202
shape_130,18.5251,73.8681,203
shape_130,18.5271,73.8644,204
shape_130,18.5271,73.8644,205
shape_130,18.5248,73.8592,206
shape_130,18.5248,73.8592,207
shape_130,18.52467,73.85625,208
shape_131,18.52469,73.85611,1
shape_131,18.52469,73.85882,2
shape_131,18.52469,73.85882,3
shape_131,18.52714,73.86453,4
shape_131,18.52714,73.86453,5
shape_131,18.525,73.8686,6
shape_131,18.525,73.8686,7
shape_131,18.52505,73.87154,8
shape_131,18.52505,73.87154,9
shape_131,18.52749,73.8732,10
shape_131,18.52749,73.8732,11
shape_131,18.5332,73.8781,12
shape_131,18.5332,73.8781,13
shape_131,18.536,73.8803,14
shape_131,18.536,73.8803,15
shape_131,18.54067,73.88345,16
shape_131,18.54067,73.88345,17
shape_131,18.54523,73.88561,18
shape_131,18.54523,73.88561,19
shape_131,18.54575,73.88812,20
shape_131,18.54575,73.88812,21
shape_131,18.54854,73.89226,22
shape_131,18.54854,73.89226,23
shape_131,18.55186,73.8957,24
shape_131,18.55186,73.8957,25
shape_131,18.55495,73.90513,26
shape_131,18.55495,73.90513,27
shape_131,18.55721,73.90868,28
shape_131,18.55721,73.90868,29
shape_131,18.55901,73.91235,30
shape_131,18.55901,73.91235,31
shape_131,18.56083,73.91761,32
shape_131,18.56083,73.91761,33
shape_131,18.56235,73.92324,34
shape_131,18.56235,73.92324,35
shape_131,18.5629,73.9287,36
shape_131,18.5629,73.9287,37
shape_131,18.5634,73.93301,38
shape_131,18.5634,73.93301,39
shape_131,18.56247,73.93777,40
shape_131,18.56247,73.93777,41
shape_131,18.5655,73.9439,42
shape_131,18.5655,73.9439,43
shape_131,18.5675,73.94765,44
shape_131,18.5675,73.94765,45
shape_131,18.57211,73.95512,46
shape_131,18.57211,73.95512,47
shape_131,18.57419,73.95887,48
shape_131,18.57419,73.95887,49
shape_131,18.5762,73.96423,50
shape_131,18.5762,73.96423,51
shape_131,18.5771,73.96857,52
shape_131,18.5771,73.96857,53
shape_131,18.57935,73.97415,54
shape_131,18.57935,73.97415,55
shape_131,18.58077,73.97903,56
shape_131,18.58077,73.97903,57
shape_131,18.5807,73.9821,58
shape_131,18.5807,73.9821,59
shape_131,18.58159,73.98657,60
shape_131,18.58159,73.98657,61
shape_131,18.5798,73.9909,62
shape_131,18.5798,73.9909,63
shape_131,18.5774,74.0016,64
shape_131,18.5774,74.0016,65
shape_131,18.5767,74.0052,66
shape_131,18.5767,74.0052,67
shape_131,18.576,74.0084,68
shape_131,18.576,74.0084,69
shape_131,18.575,74.0128,70
shape_131,18.575,74.0128,71
shape_131,18.5734,74.0211,72
shape_131,18.5734,74.0211,73
shape_131,18.57312,74.02678,74
shape_131,18.57312,74.02678,75
shape_131,18.5737,74.0326,76
shape_131,18.5737,74.0326,77
shape_131,18.5779,74.0541,78
shape_131,18.5779,74.0541,79
shape_131,18.5808,74.059,80
shape_131,18.5808,74.059,81
shape_131,18.5828,74.0674,82
shape_131,18.5828,74.0674,83
shape_131,18.5866,74.0732,84
shape_131,18.5866,74.0732,85
shape_131,18.588,74.0757,86
shape_131,18.588,74.0757,87
shape_131,18.58692,74.07821,88
shape_131,18.58692,74.07821,89
shape_131,18.5868,74.07984,90
shape_131,18.5868,74.07984,91
shape_131,18.588,74.0833,92
shape_131,18.588,74.0833,93
shape_131,18.58873,74.08649,94
shape_131,18.58873,74.08649,95
shape_131,18.59,74.0905,96
shape_131,18.59,74.0905,97
shape_131,18.58382,74.11155,98
shape_131,18.58382,74.11155,99
shape_131,18.5805,74.1229,100
shape_131,18.5805,74.1229,101
shape_131,18.5805,74.1273,102
shape_131,18.5805,74.1273,103
shape_131,18.5803,74.1356,104
shape_131,18.5803,74.1356,105
shape_131,18.5812,74.1412,106
shape_131,18.5812,74.1412,107
shape_131,18.5817,74.1433,108
shape_131,18.5817,74.1433,109
shape_131,18.5821,74.15,110
shape_131,18.5821,74.15,111
shape_131,18.582,74.1534,112
shape_131,18.582,74.1534,113
shape_131,18.582,74.1591,114
shape_131,18.582,74.1591,115
shape_131,18.5817,74.1639,116
shape_131,18.5817,74.1639,117
shape_131,18.58022,74.16841,118
shape_131,18.58022,74.16841,119
shape_131,18.5817,74.1735,120
shape_131,18.5817,74.1735,121
shape_131,18.6016,74.1747,122
shape_131,18.6016,74.1747,123
shape_131,18.6002,74.1808,124
shape_131,18.6002,74.1808,125
shape_131,18.5985,74.1882,126
shape_131,18.5985,74.1882,127
shape_131,18.596,74.1958,128
shape_131,18.596,74.1958,129
shape_131,18.5958,74.1995,130
shape_131,18.5958,74.1995,131
shape_131,18.5957,74.2029,132
shape_131,18.5957,74.2029,133
shape_131,18.594,74.2094,134
shape_131,18.594,74.2094,135
shape_131,18.5931,74.2152,136
shape_131,18.5931,74.2152,137
shape_131,18.5888,74.2272,138
shape_131,18.5888,74.2272,139
shape_131,18.5849,74.2279,140
shape_131,18.5849,74.2279,141
shape_131,18.58007,74.23107,142
shape_131,18.58007,74.23107,143
shape_131,18.57963,74.23333,144
shape_131,18.57963,74.23333,145
shape_131,18.5784,74.2372,146
shape_131,18.5784,74.2372,147
shape_131,18.5771,74.244,148
shape_131,18.5771,74.244,149
shape_131,18.5776,74.2495,150
shape_131,18.5776,74.2495,151
shape_131,18.577,74.2534,152
shape_131,18.577,74.2534,153
shape_131,18.57576,74.25651,154
shape_131,18.57576,74.25651,155
shape_131,18.5752,74.2612,156
shape_131,18.5752,74.2612,157
shape_131,18.574,74.2653,158
shape_131,18.574,74.2653,159
shape_131,18.573,74.2692,160
shape_131,18.573,74.2692,161
shape_131,18.5711,74.2689,162
shape_131,18.5711,74.2689,163
shape_131,18.5684,74.2758,164
shape_131,18.5684,74.2758,165
shape_131,18.5643,74.2813,166
shape_131,18.5643,74.2813,167
shape_131,18.5646,74.2851,168
shape_131,18.5646,74.2851,169
shape_131,18.5635,74.2879,170
shape_131,18.5635,74.2879,171
shape_131,18.5617,74.2894,172
shape_131,18.5617,74.2894,173
shape_131,18.5554,74.2948,174
shape_131,18.5554,74.2948,175
shape_131,18.5557,74.3021,176
shape_131,18.5557,74.3021,177
shape_131,18.5568,74.3106,178
shape_131,18.5568,74.3106,179
shape_131,18.5594,74.3157,180
shape_131,18.5594,74.3157,181
shape_131,18.56,74.3169,182
shape_131,18.56,74.3169,183
shape_131,18.5595,74.3249,184
shape_131,18.5595,74.3249,185
shape_131,18.5581,74.3316,186
shape_131,18.5581,74.3316,187
shape_131,18.5573,74.3347,188
shape_131,18.5573,74.3347,189
shape_131,18.5569,74.3386,190
shape_131,18.5569,74.3386,191
shape_131,18.5568,74.3419,192
shape_131,18.5568,74.3419,193
shape_131,18.5573,74.354,194
shape_131,18.5573,74.354,195
shape_131,18.5586,74.3616,196
shape_131,18.5586,74.3616,197
shape_131,18.5589,74.3657,198
shape_131,18.5589,74.3657,199
shape_131,18.5594,74.3696,200
shape_131,18.5594,74.3696,201
shape_131,18.56,74.3728,202
shape_131,18.56,74.3728,203
shape_131,18.5594,74.3749,204
shape_131,18.5594,74.3749,205
shape_131,18.559,74.3782,206
shape_134,18.66537,73.77185,1
shape_134,18.6625,73.7743,2
shape_134,18.6625,73.7743,3
shape_134,18.65977,73.77706,4
shape_134,18.65977,73.77706,5
shape_134,18.6586,73.778,6
shape_134,18.6586,73.778,7
shape_134,18.6538,73.78248,8
shape_134,18.6538,73.78248,9
shape_134,18.65095,73.78493,10
shape_134,18.65095,73.78493,11
shape_134,18.6459,73.7891,12
shape_134,18.6459,73.7891,13
shape_134,18.6422,73.7923,14
shape_134,18.6422,73.7923,15
shape_134,18.6398,73.7944,16
shape_134,18.6398,73.7944,17
shape_134,18.63444,73.79902,18
shape_134,18.63444,73.79902,19
shape_134,18.63069,73.80199,20
shape_134,18.63069,73.80199,21
shape_134,18.6272,73.8051,22
shape_134,18.6272,73.8051,23
shape_134,18.62339,73.80833,24
shape_134,18.62339,73.80833,25
shape_134,18.61978,73.81135,26
shape_134,18.61978,73.81135,27
shape_134,18.6144,73.8161,28
shape_134,18.6144,73.8161,29
shape_134,18.60823,73.8214,30
shape_134,18.60823,73.8214,31
shape_134,18.6027,73.82596,32
shape_134,18.6027,73.82596,33
shape_134,18.59653,73.82886,34
shape_134,18.59653,73.82886,35
shape_134,18.58987,73.83193,36
shape_134,18.58987,73.83193,37
shape_134,18.58626,73.83331,38
shape_134,18.58626,73.83331,39
shape_134,18.5809,73.8346,40
shape_134,18.5809,73.8346,41
shape_134,18.57027,73.83781,42
shape_134,18.57027,73.83781,43
shape_134,18.56726,73.8391,44
shape_134,18.56726,73.8391,45
shape_134,18.56292,73.84172,46
shape_134,18.56292,73.84172,47
shape_134,18.55926,73.84456,48
shape_134,18.55926,73.84456,49
shape_134,18.5561,73.8474,50
shape_134,18.5561,73.8474,51
shape_134,18.55214,73.84954,52
shape_134,18.55214,73.84954,53
shape_134,18.5479,73.8515,54
shape_134,18.5479,73.8515,55
shape_134,18.54296,73.85179,56
shape_134,18.54296,73.85179,57
shape_134,18.53949,73.85097,58
shape_134,18.53949,73.85097,59
shape_134,18.53439,73.85178,60
shape_134,18.53439,73.85178,61
shape_134,18.5296,73.8587,62
shape_134,18.5296,73.8587,63
shape_134,18.52977,73.8626,64
shape_134,18.52977,73.8626,65
shape_134,18.5271,73.8644,66
shape_134,18.5271,73.8644,67
shape_134,18.525,73.8686,68
shape_134,18.525,73.8686,69
shape_134,18.52455,73.87298,70
shape_134,18.52455,73.87298,71
shape_134,18.52431,73.87643,72
shape_134,18.52431,73.87643,73
shape_134,18.5187,73.87813,74
shape_134,18.5187,73.87813,75
shape_134,18.5129,73.8799,76
shape_134,18.5129,73.8799,77
shape_134,18.5077,73.8792,78
shape_134,18.5077,73.8792,79
shape_134,18.5065,73.8822,80
shape_134,18.5065,73.8822,81
shape_134,18.50644,73.89036,82
shape_134,18.50644,73.89036,83
shape_134,18.50686,73.89678,84
shape_134,18.50686,73.89678,85
shape_134,18.5067,73.8993,86
shape_134,18.5067,73.8993,87
shape_134,18.50638,73.90653,88
shape_134,18.50638,73.90653,89
shape_134,18.50638,73.91219,90
shape_134,18.50638,73.91219,91
shape_134,18.50421,73.92105,92
shape_134,18.50421,73.92105,93
shape_134,18.5027,73.9266,94
shape_134,18.5027,73.9266,95
shape_134,18.50161,73.93315,96
shape_134,18.50161,73.93315,97
shape_134,18.50121,73.93595,98
shape_134,18.50121,73.93595,99
shape_134,18.50024,73.93942,100
shape_134,18.50024,73.93942,101
shape_134,18.49596,73.94427,102
shape_134,18.49596,73.94427,103
shape_134,18.49475,73.94597,104
shape_134,18.49475,73.94597,105
shape_134,18.49357,73.94745,106
shape_134,18.49357,73.94745,107
shape_134,18.49123,73.94913,108
shape_134,18.49123,73.94913,109
shape_134,18.48917,73.95069,110
shape_134,18.48917,73.95069,111
shape_134,18.48763,73.95186,112
shape_134,18.48763,73.95186,113
shape_134,18.48359,73.95386,114
shape_135,18.48359,73.95386,1
shape_135,18.48763,73.95186,2
shape_135,18.48763,73.95186,3
shape_135,18.48941,73.95061,4
shape_135,18.48941,73.95061,5
shape_135,18.49123,73.94913,6
shape_135,18.49123,73.94913,7
shape_135,18.4938,73.9471,8
shape_135,18.4938,73.9471,9
shape_135,18.49482,73.94568,10
shape_135,18.49482,73.94568,11
shape_135,18.49588,73.94416,12
shape_135,18.49588,73.94416,13
shape_135,18.49991,73.939,14
shape_135,18.49991,73.939,15
shape_135,18.50079,73.93763,16
shape_135,18.50079,73.93763,17
shape_135,18.50115,73.93431,18
shape_135,18.50115,73.93431,19
shape_135,18.50172,73.9307,20
shape_135,18.50172,73.9307,21
shape_135,18.50359,73.9274,22
shape_135,18.50359,73.9274,23
shape_135,18.50384,73.92228,24
shape_135,18.50384,73.92228,25
shape_135,18.50638,73.91219,26
shape_135,18.50638,73.91219,27
shape_135,18.50648,73.90749,28
shape_135,18.50648,73.90749,29
shape_135,18.50645,73.90176,30
shape_135,18.50645,73.90176,31
shape_135,18.50672,73.8969,32
shape_135,18.50672,73.8969,33
shape_135,18.50633,73.89043,34
shape_135,18.50633,73.89043,35
shape_135,18.5065,73.8822,36
shape_135,18.5065,73.8822,37
shape_135,18.50823,73.87946,38
shape_135,18.50823,73.87946,39
shape_135,18.5129,73.8799,40
shape_135,18.5129,73.8799,41
shape_135,18.5156,73.8788,42
shape_135,18.5156,73.8788,43
shape_135,18.5187,73.87813,44
shape_135,18.5187,73.87813,45
shape_135,18.51864,73.87827,46
shape_135,18.51864,73.87827,47
shape_135,18.52408,73.87296,48
shape_135,18.52408,73.87296,49
shape_135,18.5251,73.8681,50
shape_135,18.5251,73.8681,51
shape_135,18.5271,73.8644,52
shape_135,18.5271,73.8644,53
shape_135,18.52965,73.86244,54
shape_135,18.52965,73.86244,55
shape_135,18.52941,73.85856,56
shape_135,18.52941,73.85856,57
shape_135,18.53459,73.85151,58
shape_135,18.53459,73.85151,59
shape_135,18.53949,73.85097,60
shape_135,18.53949,73.85097,61
shape_135,18.5434,73.8515,62
shape_135,18.5434,73.8515,63
shape_135,18.54794,73.8516,64
shape_135,18.54794,73.8516,65
shape_135,18.552,73.8495,66
shape_135,18.552,73.8495,67
shape_135,18.55593,73.84737,68
shape_135,18.55593,73.84737,69
shape_135,18.55922,73.84434,70
shape_135,18.55922,73.84434,71
shape_135,18.563,73.84143,72
shape_135,18.563,73.84143,73
shape_135,18.56735,73.83888,74
shape_135,18.56735,73.83888,75
shape_135,18.57027,73.83781,76
shape_135,18.57027,73.83781,77
shape_135,18.58096,73.83431,78
shape_135,18.58096,73.83431,79
shape_135,18.5846,73.83337,80
shape_135,18.5846,73.83337,81
shape_135,18.5898,73.8316,82
shape_135,18.5898,73.8316,83
shape_135,18.5957,73.82812,84
shape_135,18.5957,73.82812,85
shape_135,18.60261,73.82562,86
shape_135,18.60261,73.82562,87
shape_135,18.60849,73.82073,88
shape_135,18.60849,73.82073,89
shape_135,18.616,73.81426,90
shape_135,18.616,73.81426,91
shape_135,18.62093,73.81005,92
shape_135,18.62093,73.81005,93
shape_135,18.62316,73.80814,94
shape_135,18.62316,73.80814,95
shape_135,18.62711,73.80469,96
shape_135,18.62711,73.80469,97
shape_135,18.63046,73.80191,98
shape_135,18.63046,73.80191,99
shape_135,18.63366,73.79919,100
shape_135,18.63366,73.79919,101
shape_135,18.63947,73.79424,102
shape_135,18.63947,73.79424,103
shape_135,18.6419,73.7922,104
shape_135,18.6419,73.7922,105
shape_135,18.6459,73.7891,106
shape_135,18.6459,73.7891,107
shape_135,18.6508,73.7846,108
shape_135,18.6508,73.7846,109
shape_135,18.65371,73.78212,110
shape_135,18.65371,73.78212,111
shape_135,18.65835,73.77803,112
shape_135,18.65835,73.77803,113
shape_135,18.66032,73.77616,114
shape_135,18.66032,73.77616,115
shape_135,18.66537,73.77185,116
shape_138,18.66608,73.77113,1
shape_138,18.66348,73.77359,2
shape_138,18.66348,73.77359,3
shape_138,18.65977,73.77706,4
shape_138,18.65977,73.77706,5
shape_138,18.6586,73.778,6
shape_138,18.6586,73.778,7
shape_138,18.6538,73.78248,8
shape_138,18.6538,73.78248,9
shape_138,18.65095,73.78493,10
shape_138,18.65095,73.78493,11
shape_138,18.6459,73.7891,12
shape_138,18.6459,73.7891,13
shape_138,18.6422,73.7923,14
shape_138,18.6422,73.7923,15
shape_138,18.6398,73.7944,16
shape_138,18.6398,73.7944,17
shape_138,18.6343,73.799,18
shape_138,18.6343,73.799,19
shape_138,18.63069,73.80199,20
shape_138,18.63069,73.80199,21
shape_138,18.6272,73.8051,22
shape_138,18.6272,73.8051,23
shape_138,18.62339,73.80833,24
shape_138,18.62339,73.80833,25
shape_138,18.61978,73.81135,26
shape_138,18.61978,73.81135,27
shape_138,18.6144,73.8161,28
shape_138,18.6144,73.8161,29
shape_138,18.60819,73.82133,30
shape_138,18.60819,73.82133,31
shape_138,18.6027,73.82596,32
shape_138,18.6027,73.82596,33
shape_138,18.59595,73.82901,34
shape_138,18.59595,73.82901,35
shape_138,18.5898,73.8319,36
shape_138,18.5898,73.8319,37
shape_138,18.5863,73.8332,38
shape_138,18.5863,73.8332,39
shape_138,18.5809,73.8346,40
shape_138,18.5809,73.8346,41
shape_138,18.57039,73.83789,42
shape_138,18.57039,73.83789,43
shape_138,18.56726,73.8391,44
shape_138,18.56726,73.8391,45
shape_138,18.56292,73.84172,46
shape_138,18.56292,73.84172,47
shape_138,18.5585,73.8455,48
shape_138,18.5585,73.8455,49
shape_138,18.5561,73.8474,50
shape_138,18.5561,73.8474,51
shape_138,18.55214,73.84954,52
shape_138,18.55214,73.84954,53
shape_138,18.5474,73.8519,54
shape_138,18.5474,73.8519,55
shape_138,18.54304,73.85166,56
shape_138,18.54304,73.85166,57
shape_138,18.53949,73.85097,58
shape_138,18.53949,73.85097,59
shape_138,18.53439,73.85178,60
shape_138,18.53439,73.85178,61
shape_138,18.5296,73.8587,62
shape_138,18.5296,73.8587,63
shape_138,18.52977,73.8626,64
shape_138,18.52977,73.8626,65
shape_138,18.52714,73.86453,66
shape_138,18.52714,73.86453,67
shape_138,18.525,73.8686,68
shape_138,18.525,73.8686,69
shape_138,18.52455,73.87298,70
shape_138,18.52455,73.87298,71
shape_138,18.52344,73.87641,72
shape_138,18.52344,73.87641,73
shape_138,18.51877,73.87826,74
shape_138,18.51877,73.87826,75
shape_138,18.51307,73.87997,76
shape_138,18.51307,73.87997,77
shape_138,18.50784,73.87946,78
shape_138,18.50784,73.87946,79
shape_138,18.5065,73.8822,80
shape_138,18.5065,73.8822,81
shape_138,18.50644,73.89036,82
shape_138,18.50644,73.89036,83
shape_138,18.50686,73.89678,84
shape_138,18.50686,73.89678,85
shape_138,18.50655,73.90201,86
shape_138,18.50655,73.90201,87
shape_138,18.5065,73.9064,88
shape_138,18.5065,73.9064,89
shape_138,18.50638,73.91219,90
shape_138,18.50638,73.91219,91
shape_138,18.50421,73.92105,92
shape_138,18.50421,73.92105,93
shape_138,18.5027,73.9266,94
shape_138,18.5027,73.9266,95
shape_138,18.50161,73.93315,96
shape_138,18.50161,73.93315,97
shape_138,18.50121,73.93595,98
shape_138,18.50121,73.93595,99
shape_138,18.5009,73.9393,100
shape_138,18.5009,73.9393,101
shape_138,18.50005,73.94465,102
shape_138,18.50005,73.94465,103
shape_138,18.49963,73.94788,104
shape_138,18.49963,73.94788,105
shape_138,18.4992,73.9513,106
shape_138,18.4992,73.9513,107
shape_138,18.49883,73.95366,108
shape_138,18.49883,73.95366,109
shape_138,18.4984,73.9572,110
shape_138,18.4984,73.9572,111
shape_138,18.49779,73.96136,112
shape_138,18.49779,73.96136,113
shape_138,18.4968,73.96795,114
shape_138,18.4968,73.96795,115
shape_138,18.4965,73.9702,116
shape_138,18.4965,73.9702,117
shape_138,18.49547,73.97137,118
shape_139,18.49547,73.97137,1
shape_139,18.49637,73.97006,2
shape_139,18.49637,73.97006,3
shape_139,18.49667,73.96803,4
shape_139,18.49667,73.96803,5
shape_139,18.49765,73.96088,6
shape_139,18.49765,73.96088,7
shape_139,18.49825,73.95696,8
shape_139,18.49825,73.95696,9
shape_139,18.49872,73.9537,10
shape_139,18.49872,73.9537,11
shape_139,18.4991,73.9509,12
shape_139,18.4991,73.9509,13
shape_139,18.49949,73.94785,14
shape_139,18.49949,73.94785,15
shape_139,18.4999,73.9448,16
shape_139,18.4999,73.9448,17
shape_139,18.49991,73.939,18
shape_139,18.49991,73.939,19
shape_139,18.50079,73.93763,20
shape_139,18.50079,73.93763,21
shape_139,18.50115,73.93431,22
shape_139,18.50115,73.93431,23
shape_139,18.5013,73.9333,24
shape_139,18.5013,73.9333,25
shape_139,18.50257,73.92672,26
shape_139,18.50257,73.92672,27
shape_139,18.50405,73.92099,28
shape_139,18.50405,73.92099,29
shape_139,18.50619,73.91214,30
shape_139,18.50619,73.91214,31
shape_139,18.50638,73.90653,32
shape_139,18.50638,73.90653,33
shape_139,18.50645,73.90176,34
shape_139,18.50645,73.90176,35
shape_139,18.50672,73.8969,36
shape_139,18.50672,73.8969,37
shape_139,18.50633,73.89043,38
shape_139,18.50633,73.89043,39
shape_139,18.50559,73.88332,40
shape_139,18.50559,73.88332,41
shape_139,18.50823,73.87946,42
shape_139,18.50823,73.87946,43
shape_139,18.5129,73.8799,44
shape_139,18.5129,73.8799,45
shape_139,18.5156,73.8788,46
shape_139,18.5156,73.8788,47
shape_139,18.5187,73.87813,48
shape_139,18.5187,73.87813,49
shape_139,18.52354,73.87556,50
shape_139,18.52354,73.87556,51
shape_139,18.52408,73.87296,52
shape_139,18.52408,73.87296,53
shape_139,18.5251,73.8681,54
shape_139,18.5251,73.8681,55
shape_139,18.5271,73.8644,56
shape_139,18.5271,73.8644,57
shape_139,18.52965,73.86244,58
shape_139,18.52965,73.86244,59
shape_139,18.52941,73.85856,60
shape_139,18.52941,73.85856,61
shape_139,18.53459,73.85151,62
shape_139,18.53459,73.85151,63
shape_139,18.5391,73.8506,64
shape_139,18.5391,73.8506,65
shape_139,18.5434,73.8515,66
shape_139,18.5434,73.8515,67
shape_139,18.5479,73.8515,68
shape_139,18.5479,73.8515,69
shape_139,18.552,73.8495,70
shape_139,18.552,73.8495,71
shape_139,18.55593,73.84737,72
shape_139,18.55593,73.84737,73
shape_139,18.5584,73.8454,74
shape_139,18.5584,73.8454,75
shape_139,18.563,73.84143,76
shape_139,18.563,73.84143,77
shape_139,18.56735,73.83888,78
shape_139,18.56735,73.83888,79
